id,name,min_far,max_height,min_front_setback,side_setback,rear_setback,city,max_far,max_front_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,id_class,city_name
9913,Parks,,,,,,79,,,,,,,,9913,
10003,ResSFL,,35.0,20.0,10.0,25.0,80,,,,3.0,,,15000.0,10003,
10004,ResSFLM,,35.0,20.0,5.0,15.0,80,,,,6.0,,,6000.0,10004,
10005,ResSFM,,35.0,15.0,6.0,15.0,80,0.5,,,14.0,25.0,,3500.0,10005,
10006,ResMFH,,35.0,15.0,6.0,10.0,80,0.5,,,30.0,35.0,,10000.0,10006,
10007,ResMFVH,,50.0,10.0,6.0,10.0,80,0.5,,,50.0,50.0,,10000.0,10007,
10008,ComOff,,55.0,20.0,10.0,15.0,80,0.45,,,,,,,10008,
10009,ComRet,,35.0,10.0,0.0,0.0,80,0.35,,,,,,,10009,
10010,ComTrans,,50.0,15.0,0.0,0.0,80,0.5,,,,,,,10010,
10011,MU,,60.0,15.0,0.0,10.0,80,1.35,,,30.0,30.0,,10000.0,10011,
10012,ComRecr,,35.0,,,,80,0.35,,,,,,,10012,
10013,Golf,,,,,,80,,,,,,,,10013,
10014,Pub,,,,,,80,0.35,,,,,,,10014,
10015,Park,,,,,,80,,,,,,,,10015,
10016,OS,,,,,,80,,,,,,,,10016,
10101,SFVL,,,,,,81,,,,1.0,,,,10101,
10102,SFL,,,,,,81,,,,3.0,,,,10102,
10103,SFM,,,,,,81,,,,6.0,,,,10103,
10104,SFH,,,,,,81,,,,9.0,,,,10104,
10105,MFL,,,,,,81,,,,14.0,,,,10105,
10106,MFM,,,,,,81,,,,22.0,,,,10106,
10107,MFMH,,,,,,81,,,,30.0,,,,10107,
10108,MFVH,,,,,,81,,,,50.0,,,,10108,
10109,MFSH,,,,,,81,,,,100.0,,,,10109,
10110,MU-R,,,,,,81,2.5,,,75.0,,,,10110,
10111,MU-C,,,,,,81,2.0,,,75.0,,,,10111,
10112,MU-GT,,,,,,81,2.5,,,75.0,,,,10112,
10113,PR,,,,,,81,2.0,,,,,,,10113,
10114,GR,,,,,,81,1.0,,,,,,,10114,
10115,SC,,,,,,81,3.3,,,,,,,10115,
10116,AS,,,,,,81,0.6,,,,,,,10116,
10117,OF,,,,,,81,1.5,,,,,,,10117,
10118,BP,,,,,,81,0.5,,,,,,,10118,
10119,HO,,,,,,81,0.85,,,,,,,10119,
10120,PU,,,,,,81,2.0,,,,,,,10120,
10122,OSR,,,,,,81,0.1,,,0.1,,,,10122,
10201,ER,,,,,,82,,,,2.0,,,,10201,
10202,LDR,,,,,,82,,,,4.0,,,,10202,
10203,MLDR,,,,,,82,,,,6.0,,,,10203,
10204,MDR,,,,,,82,,,,10.0,,,,10204,
10205,HDR,,,,,,82,,,,20.0,,,,10205,
10206,CC,,,,,,82,0.6,,,,,,,10206,
10207,CN,,,,,,82,0.4,,,,,,,10207,
10208,MU,,,,,,82,0.5,,,50.0,,,,10208,
10209,CO,,,,,,82,0.5,,,,,,,10209,
10210,BP,,,,,,82,0.5,,,,,,,10210,
10211,PI,,,,,,82,0.5,,,,,,,10211,
10212,OS,,,,,,82,,,,,,,,10212,
10213,A St Interchange,,,,,,82,0.4,,,6.0,,,,10213,
10214,East Lone Tree,,,,,,82,0.5,,,20.0,,,,10214,
10215,Eastern Employment Areas,,,,,,82,0.55,,,20.0,,,,10215,
10216,Ginocchio,,,,,,82,1.75,,,2.0,,,,10216,
10217,Rivertown/Urban Waterfront,,,,,,82,1.5,,,20.0,,,,10217,
10218,Roddy Ranch,,,,,,82,0.5,,,3.0,,,,10218,
10219,SR 4 Industrial Frontage,,,,,,82,1.25,,,,,,,10219,
10220,Sand Creek,,,,,,82,0.5,,,20.0,,,,10220,
10221,Sommersville Rd Corridor,,,,,,82,0.5,,,20.0,,,,10221,
10222,Standard Oil Interchange,,,,,,82,0.6,,,20.0,,,,10222,
10223,RU-I,,,,,,82,0.55,,,,,,,10223,
10224,RU-WL,,,,,,82,,,,,,,,10224,
10225,RU-BP,,,,,,82,0.5,,,,,,,10225,
10226,RU-Mar,,,,,,82,0.5,,,,,,,10226,
10227,RU-Park,,,,,,82,,,,,,,,10227,
10228,RU-RHD,,,,,,82,,,,20.0,,,,10228,
10229,RU-C2,,,,,,82,1.5,,,,,,,10229,
10230,RU-C,,,,,,82,0.5,,,,,,,10230,
10231,RU-RMD,,,,,,82,,,,6.0,,,,10231,
10232,RU-MU Res Com,,,,,,82,0.6,,,20.0,,,,10232,
10233,RU-OS,,,,,,82,,,,,,,,10233,
10234,RU-MU Water,,,,,,82,0.5,,,,,,,10234,
10235,SR-R,,,,,,82,,,,6.0,,,,10235,
10236,SR-BP,,,,,,82,0.5,,,,,,,10236,
10237,SR-RHD,,,,,,82,,,,20.0,,,,10237,
10238,SR-CR,,,,,,82,1.0,,,,,,,10238,
10239,SR-C,,,,,,82,0.5,,,,,,,10239,
10240,EW-LI,,,,,,82,0.55,,,,,,,10240,
10241,EW-BP,,,,,,82,0.55,,,,,,,10241,
10242,EW-OS,,,,,,82,,,,,,,,10242,
10243,EW-GI,,,,,,82,0.55,,,,,,,10243,
10244,EW-OS A,,,,,,82,,,,,,,,10244,
10245,EW-Ind Rail,,,,,,82,0.55,,,,,,,10245,
10246,EW-CR,,,,,,82,0.5,,,,,,,10246,
10247,EW-C,,,,,,82,0.4,,,,,,,10247,
10248,EW-Mar,,,,,,82,0.5,,,,,,,10248,
10249,EW-R,,,,,,82,,,,20.0,,,,10249,
10250,HSASP-TCMU,,,,,,82,1.0,,6.0,25.0,,,,10250,
10251,HSASP-WL,,,,,,82,,,,,,,,10251,
10252,HSASP-IU,,,,,,82,0.5,,,,,,,10252,
10253,HSASP-R TOD,,,,,,82,1.0,,20.0,40.0,,,,10253,
10254,HSASP-O TOD,,,,,,82,1.0,,,,,,,10254,
10255,HSASP-CC,,,,,,82,0.3,,,,,,,10255,
10256,HSASP-PI,,,,,,82,,,,,,,,10256,
10257,SR4-RMLD,,,,,,82,,,,6.0,,,,10257,
10258,SR4-C,,,,,,82,0.5,,,,,,,10258,
10259,AS-BP,,,,,,82,0.5,,,,,,,10259,
10260,AS-PI,,,,,,82,0.5,,,,,,,10260,
10261,AS-R,,,,,,82,,,,6.0,,,,10261,
10262,AS-C,,,,,,82,0.4,,,,,,,10262,
10263,AS-O,,,,,,82,0.5,,,,,,,10263,
10264,AS-CO,,,,,,82,0.4,,,,,,,10264,
10268,SC-OS,,,,,,82,,,,,,,,10268,
10269,SC-EER,,,,,,82,,,,2.0,,,,10269,
10270,SC-HER,,,,,,82,,,,2.0,,,,10270,
10271,SC-GC SH OS,,,,,,82,,,,4.0,,,,10271,
10272,SC-P QP,,,,,,82,0.5,,,,,,,10272,
10273,SC-RLD,,,,,,82,,,,4.0,,,,10273,
10274,SC-MU Med,,,,,,82,1.0,,,10.0,,,,10274,
10277,SC-HEER,,,,,,82,,,,2.0,,,,10277,
10278,SC-C OS,,,,,,82,0.3,,,,,,,10278,
10279,SC-OS SH,,,,,,82,,,,,,,,10279,
10281,ELT-R OS,,,,,,82,,,,10.0,,,,10281,
10282,ELT-RR,,,,,,82,0.5,,,,,,,10282,
10283,ELT-RR Emp,,,,,,82,0.5,,,,,,,10283,
10285,ELT-O R,,,,,,82,0.5,,,,,,,10285,
10286,ELT-OS P,,,,,,82,0.3,,,,,,,10286,
10287,ELT-ROW,,,,,,82,,,,,,,,10287,
10301,112 - Garden Residential,,,,,,83,,,,5.4,,,,10301,
10302,112 - Low Density Residential,,,,,,83,,,,8.7,,,,10302,
10304,112 - Medium Density Residential,,,,,,83,,,,21.7,,,,10304,
10305,112 - High Density Residential,,,,,,83,,,,29.0,,,,10305,
10306,112 - Neighborhood Commercial,,30.0,,,,83,0.5,,,75.0,50.0,,5000.0,10306,
10307,112 - General Commercial,,50.0,,,,83,1.0,,,75.0,50.0,,10000.0,10307,
10308,112 - Office,,50.0,,,,83,0.7,,,75.0,50.0,,5000.0,10308,
10309,112 - Downtown Mixed Use,,75.0,,,,83,2.0,,,75.0,100.0,,10000.0,10309,
10311,112 - Corridor Mixed Use,,50.0,,,,83,1.0,,,75.0,100.0,,,10311,
10312,112 - Light Industrial,,35.0,,,,83,0.8,,,,75.0,,5000.0,10312,
10313,112 - General Industrial,,35.0,,,,83,0.6,,,,75.0,,5000.0,10313,
10315,112 - Parks and Recreation,,,,,,83,3.0,,,75.0,10.0,,,10315,
10316,112 - Public/Semi-Public,,,,,,83,1.0,,,,,,87120.0,10316,
10401,113 - Residential (3 to 6 du/acre),,,,,,84,,,,6.0,,,,10401,
10402,113 - Residential (6 to 10 du/acre),,,,,,84,,,,10.0,,,,10402,
10403,113 - Residential (10 to 17 du/acre),,,,,,84,,,,17.0,,,,10403,
10404,113 - Residential (17 to 29 du/acre),,,,,,84,,,,29.0,,,,10404,
10406,113 - Station Mixed-Use Commercial,,,,,,84,4.0,,,80.0,,,,10406,
10407,113 - Retail Commercial,,,,,,84,1.0,,,,,,,10407,
10408,113 - Visitor and Thoroughfare Commercial,,,,,,84,2.0,,,,,,,10408,
10409,113 - Office Commercial,,,,,,84,1.5,,,,,,,10409,
10411,113 - Light Industry,,,,,,84,1.0,,,,,,,10411,
10412,113 - Special Industry,,,,,,84,1.0,,,,,,,10412,
10413,113 - Research and Development Campus,,,,,,84,2.0,,,,,,,10413,
10414,113 - Open Space,,,,,,84,,,,,,,,10414,
10415,113 - Agriculture,,,,,,84,,,,,,,,10415,
10416,113 - Civic Facility,,,,,,84,1.5,,,,,,,10416,
10417,113 - Private Institutional,,,,,,84,1.5,,,,,,,10417,
10501,RE,,35.0,20.0,20.0,40.0,85,,,,1.0,50.0,,43560.0,10501,
10502,R-1-E,,30.0,20.0,10.0,30.0,85,,,,2.0,50.0,,14500.0,10502,
10503,R-1,,30.0,20.0,12.0,20.0,85,,,,3.6,50.0,,12000.0,10503,
10504,R-1-10,,30.0,20.0,9.0,20.0,85,,,,4.3,50.0,,10000.0,10504,
10505,R-1-6,,30.0,20.0,5.0,20.0,85,,,,7.3,50.0,,6000.0,10505,
10506,R-1-8,,30.0,20.0,7.0,20.0,85,,,,5.5,50.0,,8000.0,10506,
10507,R-2,,30.0,15.0,5.0,20.0,85,0.8,,,9.0,40.0,,6000.0,10507,
10508,R-3,,36.0,10.0,5.0,20.0,85,0.8,,,16.0,40.0,,6000.0,10508,
10509,CO,,30.0,10.0,10.0,10.0,85,1.28,,,,,,10000.0,10509,
10510,COB,,40.0,5.0,0.0,0.0,85,2.85,,,,,,10000.0,10510,
10511,COR,,30.0,10.0,10.0,10.0,85,1.182906235,,,50.0,,,7500.0,10511,
10513,C-1,,30.0,10.0,10.0,10.0,85,1.28,,,,,,10000.0,10513,
10514,C-2,,30.0,0.0,0.0,0.0,85,2.0,,,,,,7500.0,10514,
10515,C-3,,40.0,10.0,0.0,0.0,85,2.787867965,,,,,,20000.0,10515,
10516,CB,,42.0,,,,85,3.0,,,50.0,,,10000.0,10516,
10517,IC,,30.0,10.0,10.0,10.0,85,1.474314575,,,,,,20000.0,10517,
10518,PEC,,30.0,10.0,,,85,1.28,,,16.0,,,,10518,
10519,PF,,30.0,10.0,10.0,10.0,85,1.28,,,,,,10000.0,10519,
10523,AP,,35.0,50.0,25.0,50.0,85,,,,0.25,,,,10523,
10525,PD,,60.0,30.0,,,85,1.0,,,8.7,,,,10525,
10526,PD-1,,35.0,20.0,,,85,,,,20.0,,,,10526,
10527,PD-2,,35.0,20.0,,,85,,,,7.26,,,,10527,
10528,PD-3,,30.0,20.0,,,85,,,,13.2,,,,10528,
10529,PD-4,,30.0,20.0,,,85,,,,4.3,,,,10529,
10530,PD-5,,35.0,20.0,,,85,1.75,,,50.0,,,,10530,
10531,PD-6,,36.0,20.0,,,85,1.75,,,14.7,,,,10531,
10532,PD-7,,30.0,20.0,,,85,,,,6.22,,,,10532,
10533,PD-8,,30.0,20.0,,,85,,,,8.7,,,,10533,
10534,PD-9,,35.0,20.0,,,85,,,,3.35,,,,10534,
10535,PD-10,,35.0,10.0,,,85,1.75,,,,,,,10535,
10536,PD-11,,35.0,9.0,,,85,,,,12.7,,,,10536,
10537,PD-12,,40.0,10.0,,,85,1.0,,,,,,,10537,
10538,PD-13,,30.0,12.0,,,85,,,,3.0,,,,10538,
10539,PD-14,,30.0,20.0,,,85,,,,5.44,,,,10539,
10540,PD-15,,35.0,20.0,,,85,,,,17.4,,,,10540,
10541,PD-16,,30.0,5.0,,,85,1.75,,,50.0,,,,10541,
10542,PD-17,,45.0,20.0,,,85,1.75,,,50.0,,,,10542,
10543,PD-18,,35.0,12.0,,,85,1.75,,,7.26,,,,10543,
10544,PD-19,,30.0,17.0,,,85,1.75,,,50.0,,,,10544,
10545,PD-20,,35.0,20.0,,,85,1.75,,,10.89,,,,10545,
10546,PD-21,,35.0,18.0,,,85,,,,17.42,,,,10546,
10547,PD-22,,35.0,5.0,,,85,,,,9.68,,,,10547,
10548,PD-23,,30.0,10.0,,,85,,,,20.0,,,,10548,
10549,PD-24,,30.0,10.0,,,85,1.75,,,5.0,,,,10549,
10550,PD-25,,30.0,20.0,,,85,,,,3.7,,,,10550,
10551,PD-26,,30.0,12.0,,,85,,,,5.0,,,,10551,
10552,PD-27,,35.0,18.0,,,85,,,,3.5,,,,10552,
10553,PD-28,,30.0,20.0,,,85,,,,9.68,,,,10553,
10554,PD-29,,35.0,20.0,,,85,,,,6.22,,,,10554,
10555,PD-30,,35.0,15.0,,,85,,,,16.0,,,,10555,
10556,PD-31,,30.0,15.0,,,85,,,,20.0,,,,10556,
10557,PD34,,30.0,0.0,,,85,1.0,,,,,,,10557,
10558,PD-35,,30.0,0.0,,,85,1.75,,,5.44,,,,10558,
10559,PD-36,,60.0,30.0,,,85,1.75,,,8.7,,,,10559,
10560,PD-37,,35.0,20.0,,,85,,,,,,,,10560,
10561,PD-38,,45.0,,,,85,1.75,,,30.0,,,,10561,
10562,PD-39,,35.0,20.0,,,85,,,,2.14,,,,10562,
10563,PD-40,,39.0,,,,85,1.0,,,,,,,10563,
10564,PD-41,,30.0,10.0,,,85,1.0,,,,,,,10564,
10565,PD-42,,45.0,6.0,,,85,1.75,,,12.0,,,,10565,
10567,PD-44,,45.0,6.0,,,85,,,,20.0,,,,10567,
10568,PD-45,,30.0,20.0,,,85,,,,3.2,,,,10568,
10569,PD-46,,30.0,20.0,,,85,,,,14.52,,,,10569,
10570,PD-47,,40.0,10.0,,,85,1.0,,,,,,,10570,
10571,PD-48,,40.0,10.0,,,85,1.0,,,,,,,10571,
10572,PD-49,,75.0,,,,85,1.75,,,50.0,,,,10572,
10574,PD-51,,50.0,10.0,,,85,1.75,,,50.0,,,,10574,
10575,PD-52,,35.0,20.0,,,85,,,,30.0,,,,10575,
10576,PD-53,,55.0,15.0,,,85,,,,30.0,,,,10576,
10577,PD-54,,30.0,20.0,12.0,20.0,85,,,,3.6,,,12000.0,10577,
10578,PD-55,,,,,,85,1.75,,,25.0,,,,10578,
10579,PD-56,,35.0,20.0,,,85,1.0,,,,,,,10579,
10581,PD-58,,30.0,,,,85,,,,20.0,,,,10581,
10582,PD-60,,30.0,20.0,,,85,,,,4.84,,,,10582,
10583,PD-61,,35.0,10.0,,,85,,,,15.5,,,,10583,
10584,PD-62,,30.0,20.0,,,85,,,,8.7,,,,10584,
10585,PD-63,,30.0,10.0,,,85,,,,9.0,,,,10585,
10586,PD-64,,,,,,85,1.75,,,50.0,,,,10586,
10587,PD-65,,30.0,20.0,,,85,,,,12.4,,,,10587,
10601,203 - Rural Estate,,35.0,,,,86,,,,1.0,,,,10601,
10602,203 - Low Density Residential,,35.0,,,,86,,,,3.0,,,,10602,
10603,203 - Medium Density Residential,,35.0,,,,86,,,,5.0,,,,10603,
10604,203 - High Density Residential,,35.0,,,,86,,,,7.5,,,,10604,
10605,203 - Multi-Family Low Density Residential,,35.0,,,,86,0.5,,,10.0,25.0,,,10605,
10606,203 - Multi-Family Medium Density Residential,,35.0,,,,86,0.5,,,15.0,25.0,,,10606,
10607,203 - Institutional Density Residential,,35.0,,,,86,0.5,,,20.0,25.0,,,10607,
10608,203 - Town Center,,40.0,,,,86,1.75,,,50.0,,,,10608,
10613,203 - Schools,,,,,,86,,,,,,,,10613,
10614,203 - Public/Private Park,,,,,,86,,,,,,,,10614,
10615,203 - Open Space,,,,,,86,,,,,,,,10615,
10616,203 - Open Space,,,,,,86,,,,,,,,10616,
10617,203 - Open Space,,,,,,86,,,,,,,,10617,
10701,RR,,,,,,87,,,,2.5,,,,10701,
10702,LDR,,,,,,87,,,,10.0,,,,10702,
10703,MDR,,,,,,87,,,,32.0,,,,10703,
10704,HDR,,,,,,87,,,,100.0,,,,10704,
10705,DTPD,,,,,,87,4.0,,,100.0,,,,10705,
10706,CMU,,,,,,87,1.0,,,40.0,,,,10706,
10707,WCMU,,,,,,87,4.0,,,,,,,10707,
10708,DTMU,,,,,,87,6.0,,,100.0,,,,10708,
10709,IMU,,,,,,87,1.0,,,,,,,10709,
10710,SC,,,,,,87,0.8,,,,,,,10710,
10711,NC,,,,,,87,0.35,,,24.0,,,,10711,
10712,RC,,,,,,87,0.5,,,,,,,10712,
10713,CO,,,,,,87,1.0,,,,,,,10713,
10714,BP,,,,,,87,0.8,,,,,,,10714,
10715,HI,,,,,,87,0.6,,,,,,,10715,
10716,PQP,,,,,,87,1.5,,,,,,,10716,
10717,PQPHMC,,,,,,87,1.5,,,,,,,10717,
10719,CNWS_T,,,,,,87,,,,,,,,10719,
10720,WRC,,,,,,87,,,,,,,,10720,
10721,P,,,,,,87,,,,,,,,10721,
10722,OS,,,,,,87,,,,,,,,10722,
10723,RCNSV,,,,,,87,,,,0.05,,,,10723,
10727,Urban Core Mixed Use,0.2,,,,,87,4.0,,14.0,150.0,,,,10727,
10728,Village Mixed Use,0.5,,,,,87,2.0,,6.0,50.0,,,,10728,
10729,Public Emergency Training Facility,,,,,,87,0.153045608,,,,,,,10729,
10730,Park,,,,,,87,,,,,,,,10730,
10801,218 - Rural Residential,,,,,,88,,,,0.2,,,,10801,
10802,218 - Country Estates,,,,,,88,,,,1.0,,,43560.0,10802,
10803,218 - Single Family - Low Density Residential,,,,,,88,,,,3.0,,,,10803,
10804,218 - Single Family - Medium Density Residential,,,,,,88,,,,5.0,,,,10804,
10805,218 - Single/Multiple Family,,,,,,88,,,,7.0,,,,10805,
10806,218 - Multiple Family - Low Density Residential,,,,,,88,,,,12.0,,,,10806,
10807,218 - Multiple Family - Medium Density Residential,,,,,,88,,,,17.0,,,,10807,
10808,218 - Multiple Family - Medium Density Residential,,,,,,88,,,,22.0,,,,10808,
10809,218 - Commercial,,,,,,88,0.35,,,,,,,10809,
10810,218 - Specialized Commercial,,,,,,88,0.35,,,,,,,10810,
10811,218 - Limited Office,,,,,,88,0.6,,,,,,14520.0,10811,
10812,218 - Mixed Use,,,,,,88,0.7,,,22.0,,,,10812,
10813,218 - Controlled Manufacturing,,,,,,88,0.4,,,,,,,10813,
10814,218 - Public and Semi-Public,,,,,,88,1.0,,,,,,,10814,
10815,218 - General Open Space,,,,,,88,,,,0.2,,,,10815,
10816,218 - Agricultural,,,,,,88,,,,,,,,10816,
10817,218 - Parks and Recreation,,,,,,88,,,,,,,,10817,
10818,218 - Downtown Master Plan,,35.0,,,,88,0.8,,,22.0,,,,10818,
10901,RS-20,,30.0,30.0,12.0,25.0,89,,,,2.178,50.0,,20000.0,10901,
10902,RS-10,,30.0,20.0,6.0,20.0,89,,,,4.356,50.0,,10000.0,10902,
10903,"RS-10, PD",,30.0,20.0,6.0,20.0,89,,,,4.356,50.0,,10000.0,10903,
10904,RS-7.5,,30.0,20.0,6.0,15.0,89,,,,5.808,50.0,,7500.0,10904,
10905,RS,,30.0,10.0,5.0,15.0,89,,,,8.712,50.0,,5000.0,10905,
10906,"RS, PD",,30.0,10.0,5.0,15.0,89,,,,8.712,50.0,,5000.0,10906,
10907,RD,,30.0,10.0,5.0,15.0,89,,,,17.424,50.0,,5000.0,10907,
10908,"RD, PD",,30.0,10.0,5.0,15.0,89,,,,17.424,50.0,,5000.0,10908,
10909,RM,,35.0,10.0,5.0,15.0,89,,,,34.848,60.0,,5000.0,10909,
10910,"RM, PD",,35.0,10.0,5.0,15.0,89,,,,34.848,60.0,,5000.0,10910,
10911,NC,,35.0,0.0,0.0,0.0,89,1.0,,,25.0,,,2000.0,10911,
10912,"NC, PD",,35.0,0.0,0.0,0.0,89,1.0,,,25.0,,,2000.0,10912,
10913,TOM,,50.0,0.0,0.0,0.0,89,3.0,,,45.0,,,5000.0,10913,
10914,"TOM, PD",,50.0,0.0,0.0,0.0,89,3.0,,,45.0,,,5000.0,10914,
10915,CC,,35.0,0.0,0.0,0.0,89,3.0,,,45.0,,,5000.0,10915,
10916,PS,,,,,,89,,,,,,,,10916,
10917,"PS, PD",,,,,,89,,,,,,,,10917,
10918,PR,,,,,,89,,,,,,,,10918,
10919,OS-N,,,,,,89,,,,,,,,10919,
11001,Single Family Estate,,35.0,20.0,15.0,25.0,90,,,1.0,2.0,,,,11001,
11002,Residential Single Family Low Density,,35.0,20.0,5.0,15.0,90,,,2.0,7.0,,,,11002,
11003,Residential Multi Family Low Density,,45.0,15.0,15.0,15.0,90,,,,12.0,,,,11003,
11004,Residential Multi Family Medium Density,,60.0,15.0,15.0,15.0,90,,,12.0,30.0,,,,11004,
11008,Commercial Public,0.1,50.0,20.0,20.0,20.0,90,1.0,,,,,,,11008,
11009,Community Commercial,0.2,35.0,20.0,5.0,0.0,90,1.0,,,,,,,11009,
11010,General Commercial,0.2,35.0,20.0,5.0,0.0,90,1.0,,,,,,,11010,
11011,Historic Town Center,0.15,35.0,10.0,5.0,20.0,90,0.4,,,17.0,,,,11011,
11013,Planned Commercial Residential,0.2,50.0,10.0,0.0,10.0,90,4.0,,,40.0,,,,11013,
11014,Planned Office Research and Development,0.25,35.0,30.0,10.0,20.0,90,1.0,,,,,,,11014,
11016,Franklin Canyon Area,,,,,,90,,,,,,,,11016,
11017,Public City,0.3,35.0,20.0,10.0,20.0,90,1.0,,,,,,,11017,
11018,Public Open Space,,,,,,90,,,,,,,,11018,
11019,Public Park,0.1,20.0,20.0,10.0,20.0,90,0.4,,,,,,,11019,
11020,Hercules Public Schools,0.2,35.0,30.0,20.0,20.0,90,1.0,,,,,,,11020,
11021,NPSP (SP-OS),,,,,,90,,,,,,,,11021,
11101,207 - Very Low Density Single Family Residential,,,,,,91,,,,0.1,,,,11101,
11102,207 - Low Density Single Family Residential,,,,,,91,,,,2.0,,,,11102,
11103,207 - Medium Density Single Family Residential,,,,,,91,,,,6.0,,,,11103,
11104,207 - Low Density Multifamily Residential,,,,,,91,,,,17.0,,,,11104,
11105,207 - High Density Multifamily Residential,,,,,,91,,,,35.0,,,,11105,
11106,207 - Administrative/Professional Office/Multifamily Residential,,35.0,,,,91,0.4,,,35.0,,,,11106,
11107,207 - Downtown Core,,35.0,,,,91,3.0,,,35.0,,,,11107,
11108,207 - East End Commercial,,35.0,,,,91,3.0,,,35.0,,,,11108,
11109,207 - West End Commercial,,35.0,,,,91,3.0,,,35.0,,,,11109,
11110,207 - Community Facilities/Civic Uses,,,,,,91,0.75,,,,,,,11110,
11111,207 - Open Space,,,,,,91,,,,,,,,11111,
11113,207 - Public Utilities,,,,,,91,0.25,,,,,,,11113,
11201,R-1.5,,30.0,10.0,5.0,20.0,92,,,,29.04,40.0,,10000.0,11201,
11202,R-2.5,,25.0,20.0,5.0,25.0,92,,,,17.42,35.0,,3500.0,11202,
11203,R-3.5,,25.0,20.0,5.0,25.0,92,,,,12.45,40.0,,4000.0,11203,
11204,R-6.0,,25.0,20.0,5.0,25.0,92,,,,7.26,40.0,,6000.0,11204,
11205,R-7.0,,25.0,20.0,5.0,25.0,92,,,,6.22,35.0,,7000.0,11205,
11206,R-7.5,,25.0,20.0,5.0,25.0,92,,,,5.81,35.0,,7500.0,11206,
11207,R-10,,25.0,25.0,5.0,25.0,92,,,,4.36,30.0,,10000.0,11207,
11208,R-12,,25.0,25.0,10.0,25.0,92,,,,2.9,30.0,,12000.0,11208,
11210,R-20,,25.0,25.0,10.0,25.0,92,,,,2.18,25.0,,20000.0,11210,
11211,RR-20,,25.0,25.0,10.0,25.0,92,,,,2.18,25.0,,20000.0,11211,
11212,R-40,,25.0,25.0,15.0,25.0,92,,,,1.09,20.0,,40000.0,11212,
11213,RR-40,,25.0,25.0,15.0,25.0,92,,,,1.09,20.0,,40000.0,11213,
11217,M-NC/PA,,30.0,10.0,,10.0,92,1.75,,,29.04,,,,11217,
11218,M-NC/SC,,30.0,5.0,15.0,15.0,92,1.75,,,50.0,,,,11218,
11219,M-NC/TC,,30.0,15.0,15.0,15.0,92,1.75,,,50.0,,,,11219,
11220,M-R-1.5/CC,,40.0,5.0,,,92,1.75,,,29.04,,,,11220,
11221,M-R-1.5/PA,,30.0,10.0,,10.0,92,1.75,,,29.04,50.0,,6000.0,11221,
11222,M-R&D/CC,,40.0,5.0,,,92,1.75,,,50.0,,,,11222,
11223,M-R&D/L-I,,36.0,20.0,10.0,10.0,92,1.75,,,50.0,50.0,,6000.0,11223,
11224,M-OS/RF,,,,,,92,,,,,,,,11224,
11225,M-OS/RF/R-3.5,,25.0,20.0,5.0,25.0,92,1.75,,,12.45,40.0,,4000.0,11225,
11226,M-PA/C-I,,30.0,10.0,,10.0,92,1.75,,,29.04,50.0,,6000.0,11226,
11227,M-R-6.0/RF,,25.0,20.0,5.0,25.0,92,1.75,,,7.26,40.0,,6000.0,11227,
11228,M-SC/L-I,,30.0,5.0,,,92,1.75,,,,,,,11228,
11231,M-29,,,,,,92,,,,,,,,11231,
11232,NC,,30.0,15.0,15.0,15.0,92,1.75,,,50.0,,,,11232,
11233,CC,,40.0,5.0,,,92,1.0,,,,,,,11233,
11234,TC,,30.0,15.0,15.0,15.0,92,1.0,,,,,,,11234,
11235,SC,,30.0,5.0,,,92,1.0,,,,,,,11235,
11236,CR,,,20.0,20.0,20.0,92,1.0,,,,,,,11236,
11237,R&D,,36.0,30.0,20.0,25.0,92,1.75,,,50.0,30.0,,43560.0,11237,
11238,PA,,30.0,10.0,,10.0,92,1.75,,,29.04,50.0,,6000.0,11238,
11239,DS,,40.0,,,,92,,,,35.0,,,,11239,
11240,R-B,,,,,,92,,,,,,,,11240,
11241,L-I,,30.0,20.0,10.0,10.0,92,1.0,,,,,,10000.0,11241,
11242,H-1,,30.0,20.0,10.0,10.0,92,1.0,,,,,,10000.0,11242,
11243,H-I,,30.0,20.0,10.0,10.0,92,1.0,,,,,,10000.0,11243,
11245,ECD-R-100,,25.0,50.0,30.0,25.0,92,,,,0.44,5.0,1.0,100000.0,11245,
11246,ECD-R-40,,25.0,25.0,15.0,25.0,92,,,,1.09,20.0,1.0,40000.0,11246,
11247,ECD-R-6.0,,25.0,20.0,5.0,25.0,92,,,,7.26,40.0,1.0,6000.0,11247,
11248,ECD-R-80,,25.0,50.0,25.0,25.0,92,,,,0.54,10.0,1.0,80000.0,11248,
11249,ECD-RR-40,,25.0,25.0,15.0,25.0,92,,,,1.09,20.0,1.0,40000.0,11249,
11250,ECD-C-I,,,,,,92,,,,0.25,,,,11250,
11251,ECD-H-I,,,,,,92,,,,0.25,,,,11251,
11252,GF,,,,,,92,,,,,,,,11252,
11253,C,,,,,,92,,,,,,,,11253,
11254,OS,,,,,,92,,,,,,,,11254,
11255,A-1,,,,,,92,,,,,,,,11255,
11256,A-2,,,,,,92,,,,,,,,11256,
11257,RF,,,,,,92,,,,,,,,11257,
11258,U,,,,,,92,,,,,,,,11258,
11259,P-1,,25.0,20.0,5.0,25.0,92,,,,7.26,,,6000.0,11259,
